name	lat	lon
GWN6	45.783	-121.327
GWWL	52.738	15.205
GYB2	17.369	96.026
GYBU	17.37	96.026
GYM2	-26.189	152.66
GYM3	-26.187	152.672
GYMP	-26.189	152.659
GYUR	35.201	32.989
GZ01	-84.149	-163.669
GZ19	-84.335	-163.612
GZ1L	55.906	37.871
H004	34.632	138.19
H007	34.655	138.166
H010	34.67	138.136
H016	34.705	138.086
H023	34.753	138.038
H025	34.79	137.969
H101	34.691	137.569
H102	34.9	137.604
H103	34.739	137.413
HAAG	-77.038	-78.287
HAAR	62.407	-145.157
HAAS	-44.073	168.786
HABA	50.185	12.552
HAC5	34.281	-87.856
HAC6	34.281	-87.856
HAD1	35.065	127.748
HADG	35.162	127.709
HADN	44.667	-110.468
HAG5	39.553	-77.714
HAG6	39.553	-77.714
HAGA	37.286	15.155
HAGE	39.629	-77.741
HAHD	47.291	-121.788
HAKA	22.634	93.604
HAKK	37.574	43.739
HAL1	20.707	-156.256
HAL2	51.52	-1.762
HAL3	44.657	-63.665
HAL4	19.376	-155.067
HALC	68.767	-81.256
HALF	44.872	-117.1
HALI	45.067	-78.532
HALK	38.465	23.603
HALP	37.445	34.183
HALR	19.376	-155.067
HALU	45.758	6.537
HALY	29.139	36.1
HAM3	43.254	-79.867
HAMC	40.046	-86.015
HAMD	34.869	48.534
HAMG	43.963	-112.167
HAML	46.195	-114.173
HAMM	30.513	-90.468
HAMO	-37.821	142.066
HAMP	42.318	-72.64
HAMT	-37.807	175.109
HAN2	51.64	-111.943
HANA	-38.687	177.569
HAND	38.974	-118.348
HANI	58.624	23.633
HANM	-42.553	172.793
HANN	38.098	-116.898
HANO	44.144	-81.017
HAPY	36.064	-117.205
HAR1	44.688	27.957
HAR7	35.012	-117.299
HARB	-25.887	27.707
HARC	39.678	29.153
HARD	50.95	-0.529
HARK	-25.887	27.708
HARM	41.884	25.846
HARQ	33.347	-113.269
HART	-25.887	27.708
HARV	34.469	-120.682
HAS6	56.092	13.718
HAST	-39.617	176.727
HASZ	42.609	-85.265
HAT1	36.2	36.156
HATA	36.208	36.153
HATC	48.176	-94.514
HATI	10.292	-85.71
HATT	-34.756	142.34
HAUC	64.711	-18.345
HAUD	49.141	5.41
HAUG	45.603	-91.779
HAV1	36.96	15.122
HAV2	12.035	92.98
HAVL	32.505	-94.575
HAVR	49.522	0.072
HAWK	45.61	-74.613
HAWL	46.878	-96.3
HAY1	-34.506	144.852
HAYL	64.28	-128.875
HAYW	35.527	-82.925
HAZE	39.587	-119.048
HBAY	-25.283	152.827
HBCH	43.846	-82.643
HBCO	33.784	-118.286
HBG1	-34.188	150.986
HBG2	-34.14	150.939
HBRK	38.305	-97.294
HBSM	40.873	-74.811
HCC1	29.788	-95.561
HCC2	29.788	-95.562
HCES	36.333	-89.172
HCEX	36.333	-89.172
HCHD	38.093	-88.536
HCHN	38.308	127.68
HCMN	34.755	-116.43
HCMP	-19.015	146.365
HCRL	37.283	15.032
HCRO	40.816	-121.47
HDAO	36.234	120.255
HDBG	35.734	129.399
HDBY	52.842	-102.384
HDF5	43.271	-73.539
HDF6	43.271	-73.539
HDIL	40.556	-89.294
HDLG	-21.251	55.791
HDPW	59.642	-151.531
HEAD	54.135	-114.397
HEAU	49.581	-1.778
HEAV	40.783	-120.729
HEBB	44.321	-64.561
HEBE	40.514	-111.373
HEI1	65.381	-14.541
HEID	-26.508	28.373
HEL2	66.401	-38.216
HEL3	54.186	7.877
HELB	36.679	-119.023
HELG	54.174	7.893
HELL	36.724	-116.979
HELM	46.716	12.385
HELS	58.115	-3.649
HEMS	52.687	1.686
HEN1	46.325	-95.457
HEN2	-32.154	115.774
HENA	40.489	-3.384
HEND	40.795	30.741
HENN	39.518	-120.534
HER2	29.093	-110.967
HER3	47.442	-2.322
HERA	35.324	25.142
HERB	48.625	4.112
HERE	51.186	4.84
HERH	12.609	-86.831
HERN	-30.327	152.487
HERO	50.867	0.336
HERP	50.867	0.336
HERR	39.181	-5.05
HERS	50.867	0.336
HERT	50.867	0.334
HETA	27.415	85.052
HETT	68.407	23.665
HFL2	47.313	11.386
HFVV	34.51	-117.326
HFXA	44.888	-63.515
HGCN	37.684	127.88
HGCS	19.779	-98.581
HGDO	34.711	125.204
HGHN	-20.689	164.943
HGIS	34.728	-86.587
HGMA	41.257	-95.854
HGP1	47.019	-122.921
HGPA	20.094	-98.751
HGRA	47.493	10.073
HGTO	19.914	-99.32
HIBB	47.425	-92.921
HICR	43.768	-79.148
HIDD	38.841	-118.531
HIGH	36.283	-116.153
HIKB	-37.561	178.303
HIKO	37.697	-115.177
HIL1	-31.826	115.739
HILB	36.053	-79.103
HILL	-33.485	145.531
HILO	19.719	-155.053
HILR	19.717	-155.049
HIMT	35.271	-120.462
HIN2	56.246	-118.614
HINI	39.369	41.696
HIPT	35.966	-80.014
HIRS	57.591	9.968
HIST	44.547	28.77
HIVI	34.76	-117.799
HIVL	53.508	-114.619
HIWA	21.425	-157.999
HIWC	63.464	-148.807
HIX1	40.575	-105.004
HJOR	63.418	-41.148
HKBL	47.377	13.771
HKCL	22.296	113.908
HKFN	22.495	114.138
HKKS	22.368	114.312
HKKT	22.445	114.067
HKKY	22.284	114.076
HKLM	22.219	114.12
HKLO	35.683	-95.863
HKLT	22.418	113.997
HKMW	22.256	114.003
HKNP	22.249	113.894
HKOH	22.248	114.229
HKPC	22.285	114.038
HKQB	22.291	114.213
HKQT	22.291	114.213
HKSC	22.322	114.141
HKSL	22.372	113.928
HKSS	22.431	114.269
HKST	22.395	114.184
HKTK	22.547	114.223
HKWS	22.434	114.335
HLAG	45.39	-74.702
HLBK	-35.724	147.317
HLDF	50.958	-105.42
HLFJ	64.277	-20.136
HLFX	44.684	-63.611
HLID	43.563	-114.414
HLN2	-35.01	-71.93
HLNA	19.293	-155.31
HLNE	-35.005	-71.745
HLNI	37.349	14.872
HLOB	-21.277	165.627
HLOU	-21.277	165.627
HLPN	-36.748	-73.19
HLSY	44.378	-123.109
HLTV	46.516	-66.483
HMBL	52.199	-105.113
HMBS	-20.278	-69.888
HMDC	36.959	14.783
HMLK	43.411	-84.237
HMLT	-37.745	142.025
HMS1	30.326	-95.495
HMTG	33.708	-117.002
HMTI	-20.351	148.956
HMWD	35.884	-117.415
HNA1	33.65	-117.716
HNCK	39.782	-85.78
HNIS	-10.59	142.296
HNKE	59.973	-139.547
HNKO	0.868	97.341
HNLC	21.303	-157.865
HNPS	33.705	-115.635
HNPT	38.589	-76.13
HNSB	-33.7	151.098
HNT1	53.388	-117.619
HNTN	53.319	-117.72
HNTS	38.503	-116.839
HNUS	-34.425	19.223
HNVR	49.531	-96.726
HOB2	-42.805	147.439
HOCM	35.247	-3.938
HOE2	54.759	8.293
HOEG	50.779	4.9
HOFN	64.267	-15.198
HOG2	-77.531	166.934
HOGN	-21.356	148.967
HOGS	35.867	-120.479
HOID	1.449	31.34
HOIF	22.201	113.553
HOKI	-42.713	170.984
HOL1	54.373	10.157
HOL2	54.373	10.157
HOL3	34.458	-117.845
HOLA	43.97	3.222
HOLB	50.64	-128.135
HOLC	34.458	-117.845
HOLD	-40.897	175.515
HOLE	19.315	-155.128
HOLL	39.615	-86.373
HOLM	70.736	-117.761
HOLP	33.925	-118.168
HOLY	53.318	-4.642
HOM1	25.501	-80.55
HOME	35.048	-114.901
HOMI	36.078	129.567
HONC	37.709	128.194
HONG	37.681	127.869
HONS	70.977	25.965
HONY	40.08	-119.937
HOOB	53.483	-1.38
HOOT	33.105	-116.785
HOOZ	-77.532	166.933
HOPB	38.995	-123.075
HORE	45.146	23.989
HORN	-43.777	170.106
HORS	40.592	-120.495
HORT	51.548	-4.201
HOT1	30.269	-97.787
HOTH	-36.982	147.142
HOTK	37.659	-118.821
HOTS	41.154	-117.474
HOU1	-43.032	147.051
HOUA	20.262	100.437
HOUE	15.98	-61.703
HOUM	29.592	-90.724
HOUT	51.018	5.374
HOVD	47.963	91.625
HOW1	39.251	-76.977
HOWE	-87.416	-149.433
HOWN	-77.528	-86.767
HOY1	48.551	-81.061
HOYL	-33.998	138.486
HOYN	12.599	-86.828
HPAC	36.709	15.037
HPCH	-23.426	-66.387
HPCN	35.566	128.168
HPEK	29.755	-95.716
HPIG	43.713	-113.1
HRA1	66.11	-20.123
HRAC	-25.89	27.686
HRAG	-25.89	27.685
HRAK	35.314	25.191
HRAO	-25.89	27.687
HRBG	40.315	-76.852
HRDG	81.88	-44.517
HRIA	29.145	-13.485
HRIE	47.747	12.249
HRM1	51.454	-1.284
HRM2	51.454	-1.284
HRMN	33.308	35.785
HRN5	40.878	-78.181
HRN6	40.878	-78.181
HRPR	43.866	-117.608
HRR2	37.175	39.006
HRRN	37.175	38.997
HRSB	44.755	-111.202
HRSM	-36.723	142.175
HRSN	49.925	4.073
HRST	49.667	-83.511
HRTM	42.247	-119.564
HRUF	42.285	-83.34
HRY1	36.743	-79.893
HSB1	36.555	126.636
HSBG	40.234	-76.848
HSCI	36.794	14.707
HSCO	-28.461	-71.227
HSIB	37.592	-122.369
HSIS	38.537	-121.408
HSMN	29.8	-95.47
HSNG	37.201	126.829
HSON	40.042	42.167
HSRE	49.605	4.138
HSRS	37.093	15.223
HST2	50.243	-63.593
HSYA	36.09	120.067
HTCC	39.632	-77.667
HTCH	47.192	-120.966
HTON	-74.08	-61.731
HTV5	36.358	-86.09
HTV6	36.358	-86.09
HUA1	15.753	-96.129
HUA2	10.018	-85.352
HUAL	35.739	-114.019
HUAM	-12.774	15.733
HUAT	15.769	-96.108
HUE1	37.132	-6.834
HUED	46.865	23.032
HUEG	47.834	7.596
HUEH	15.318	-91.503
HUEL	37.2	-6.92
HUGH	-20.947	144.204
HUGO	-64.963	-65.668
HUGS	32.101	36.189
HUKP	12.921	7.591
HULE	4.193	73.528
HULK	28.295	-81.436
HULL	53.77	-0.367
HULV	37.28	-6.914
HUN1	40.88	-85.474
HUN2	51.404	-1.514
HUN3	46.41	-63.351
HUN4	45.337	-79.197
HUNG	39.689	-119.754
HUNT	35.881	-120.402
HUOV	37.402	-1.942
HUPR	18.149	-65.839
HURC	62.999	-149.609
HURN	50.779	-1.836
HURR	37.064	-113.575
HUSB	44.12	-121.849
HUST	48.176	23.294
HUT1	48.655	15.598
HUTB	10.61	92.532
HVEL	64.873	-19.561
HVER	64.017	-21.185
HVHS	29.89	-90.405
HVLK	37.651	-99.107
HVLL	45.322	-79.228
HVRP	50.303	-63.826
HVWY	44.614	-110.536
HVYB	-25.298	152.8
HVYS	34.441	-119.188
HVZN	37.178	14.715
HW50	39.425	-116.757
HW56	37.671	-113.513
HW62	34.065	-114.845
HW89	39.556	-120.34
HW95	37.193	-116.945
HWCH	38.11	127.708
HWFG	43.927	-113.097
HWKB	53.599	-129.155
HWKV	42.118	-119.148
HWSG	34.977	126.899
HWUT	41.607	-111.565
HYDE	17.417	78.551
HYDN	-32.449	118.892
HYMN	39.435	32.496
I001	36.295	139.542
I002	36.263	140.174
I003	36.204	139.811
I004	36.181	140.544
I005	36.121	139.345
I006	36.097	140.343
I007	36.087	139.637
I008	36.011	139.8
I009	35.955	140.659
I010	35.97	140.403
I011	35.926	139.464
I012	35.94	139.993
I013	35.937	139.652
I014	35.874	140.145
I015	35.803	140.407
I016	35.78	139.813
I017	35.759	139.643
I018	35.786	140.025
I019	35.71	139.488
I020	35.717	140.315
I021	35.777	140.647
I022	35.726	140.837
I023	35.675	139.902
I024	35.642	140.448
I025	35.544	140.187
I026	35.563	139.673
I027	35.53	140.318
I028	35.521	139.468
I029	35.483	139.323
I030	35.448	140.051
I031	35.415	139.045
I032	35.436	139.654
I033	35.421	140.337
I034	35.327	139.466
I035	35.305	139.263
I036	35.312	139.826
I037	35.333	140.147
I038	35.322	138.882
I039	35.144	139.844
I041	35.166	140.268
I042	35.149	139.11
I043	35.11	138.902
I044	35.112	140.079
I045	35.255	139.954
I046	35.015	138.998
I047	34.954	139.864
I048	34.939	139.131
I049	34.916	138.925
I050	34.835	137.672
I051	34.784	139.381
I052	34.786	138.018
I053	34.751	138.99
I055	34.687	139.433
I057	34.372	139.258
I058	34.2	139.134
I059	34.121	139.504
I060	34.059	139.547
I061	34.922	139.014
I062	34.878	139.124
I063	35.724	139.268
I064	35.623	138.976
I065	35.61	139.157
I066	35.429	139.205
I067	35.267	139.665
I068	35.246	139.049
I069	35.444	138.445
I070	35.497	138.814
I071	35.362	138.563
I072	35.306	138.771
I073	35.289	138.446
I074	35.201	138.254
I075	35.203	138.617
I076	35.174	138.722
I077	35.067	138.525
I078	35.103	138.369
I079	35.104	138.135
I081	34.991	138.378
I084	35.079	137.695
I085	34.776	138.786
I086	34.61	138.838
I088	34.94	138.075
I089	34.844	137.932
I090	34.941	137.818
I091	34.758	138.137
I092	34.738	138.226
I093	34.715	138.054
I094	34.643	138.129
I095	34.67	137.937
I096	34.755	137.911
I097	34.793	137.792
I098	34.672	137.823
I099	34.938	137.575
I101	34.605	138.216
I102	34.865	137.434
I103	34.809	137.554
I104	34.718	137.515
I105	35.041	139.171
I113	33.12	139.797
I40A	34.727	-115.911
IAAA	41.014	-92.813
IAAD	41.496	-94.642
IAAG	43.08	-94.267
IAAI	-20.575	166.566
IAAK	42.823	-96.563
IAAL	42.747	-92.787
IAAM	42.01	-93.56
IAAN	42.104	-91.257
IAAO	41.46	-95.336
IAAR	41.497	-94.65
IAAS	43.306	-95.779
IAAT	41.405	-94.988
IAAU	41.73	-94.938
IAAV	41.487	-95.337
IAAY	40.709	-94.233
IABE	40.666	-94.722
IABF	40.739	-92.41
IABL	40.741	-92.431
IABN	42.05	-93.855
IAC1	-18.48	-70.333
IAC2	42.094	-94.878
IAC3	38.534	14.356
IACA	42.078	-94.911
IACB	41.224	-95.853
IACD	40.731	-95.029
IACE	40.702	-92.87
IACH	40.983	-93.307
IACI	41.711	-91.609
IACK	42.768	-95.542
IACL	42.731	-93.751
IACM	42.999	-91.657
IACN	40.743	-95.022
IACO	41.014	-94.737
IACR	41.053	-94.351
IACS	41.049	-94.353
IACT	40.697	-92.869
IACV	42.481	-95.774
IACX	41.704	-93.246
IAD1	41.657	-93.598
IAD2	43.285	-96.182
IADA	41.61	-90.63
IADC	43.283	-91.835
IADE	43.271	-91.832
IADI	42.025	-95.368
IADM	41.658	-93.597
IADN	41.997	-95.376
IADO	40.647	-91.566
IADS	41.552	-94.008
IADU	42.456	-90.674
IADY	42.499	-91.111
IAEL	42.878	-91.362
IAEM	43.107	-94.695
IAES	43.4	-94.809
IAFA	40.982	-91.959
IAFD	42.455	-94.187
IAFL	41.006	-91.997
IAGA	43.107	-93.6
IAGC	42.369	-92.779
IAGR	41.713	-92.726
IAGX	29.027	-113.172
IAGY	42.363	-92.784
IAHA	42.267	-94.172
IAHM	40.6	-95.666
IAHO	40.783	-91.603
IAHP	42.776	-93.201
IAHT	43.284	-93.369
IAHU	42.307	-93.309
IAIA	41.358	-93.559
IAIG	42.349	-95.499
IAIN	42.444	-91.884
IAJE	42.021	-94.382
IAKA	41.487	-91.694
IAKN	41.3	-93.101
IAKW	42.933	-93.793
IAKX	41.299	-93.109
IAKY	41.994	-92.203
IALA	42.799	-93.359
IALE	40.74	-93.74
IALM	42.798	-96.149
IALN	40.729	-93.762
IALO	41.865	-90.947
IALS	42.77	-96.213
IALW	42.477	-96.242
IAM1	42.042	-90.667
IAM2	41.917	-91.46
IAM3	42.518	-94.539
IAMA	40.708	-94.252
IAMC	43.149	-93.299
IAMD	41.371	-93.744
IAME	41.426	-91.085
IAMK	42.031	-90.667
IAML	41.687	-92.55
IAMN	42.03	-91.549
IAMQ	42.074	-90.645
IAMR	42.485	-91.473
IAMS	41.258	-94.773
IAMT	42.006	-92.933
IAMU	41.434	-91.087
IAMV	41.571	-95.858
IAMW	42.009	-92.91
IAMY	41.549	-95.914
IAN1	43.058	-92.305
IANA	43.497	-91.291
IANE	43.068	-92.349
IANH	43.029	-92.315
IANI	41.483	-91.309
IANT	41.684	-93.082
IANV	42.01	-93.477
IANW	41.962	-91.969
IAOA	42.028	-96.108
IAOE	43.285	-92.842
IAOG	43.286	-92.793
IAOK	41.293	-92.685
IAOL	41.284	-92.625
IAON	42.029	-96.095
IAOS	41.028	-93.786
IAPA	42.982	-95.669
IAPJ	41.036	-95.825
IAPS	42.738	-94.679
IAPY	41.834	-94.035
IARK	41.027	-95.229
IARO	41.022	-95.234
IARR	43.434	-96.149
IARV	43.198	-96.314
IARY	42.371	-91.89
IAS1	47.162	27.587
IAS3	47.09	27.644
IASA	42.083	-90.199
IASC	42.421	-95.018
IASD	40.75	-95.636
IASG	41.347	-92.212
IASI	41.318	-92.207
IASL	43.421	-95.136
IASM	42.648	-95.216
IASN	42.239	-96.231
IASP	43.128	-95.162
IASR	43.106	-95.16
IAST	42.662	-95.198
IASU	42.848	-92.119
IASW	43.383	-94.296
IASX	42.55	-96.348
IATA	41.967	-92.551
IATI	41.643	-91.11
IATK	43.241	-94.031
IAUB	41.634	-93.776
IAVH	33.976	-6.867
IAW1	43.278	-91.476
IAW2	41.648	-90.735
IAW3	42.508	-92.332
IAWA	42.468	-92.391
IAWB	40.833	-91.209
IAWE	42.964	-94.441
IAWI	41.12	-91.445
IAWK	43.255	-91.486
IAWL	42.567	-93.841
IAWM	41.703	-92.006
IAWN	41.309	-91.679
IAWO	41.175	-91.191
IAWS	42.484	-93.548
IAWT	41.343	-94.001
IAWU	42.936	-91.816
IAWY	42.71	-92.477
IBAG	4.428	-75.215
IBEC	0.35	-78.116
IBEX	35.848	-116.368
IBIZ	38.911	1.449
ICAM	19.853	-90.527
ICDV	23.739	-99.157
ICEP	19.033	-98.188
ICHE	37.264	127.484
ICHI	28.647	-106.066
ICHS	16.771	-93.193
ICIG	44.33	-112.941
ICKY	38.882	-117.737
ICMX	19.406	-99.171
ICOL	39.898	0.685
ICOR	37.466	-117.298
ICPS	24.404	92.038
ICT1	37.588	-97.309
ICT2	37.752	-97.368
ICT3	37.753	-97.216
ICT4	37.619	-97.632
ICT5	37.787	-97.626
ID01	39.603	-87.713
ID02	40.447	-89.017
ID03	40.129	-87.747
IDAB	42.944	-112.839
IDAS	44.082	-111.455
IDB1	43.199	-112.481
IDB2	43.602	-116.272
IDBB	43.482	-112.042
IDBF	43.193	-112.354
IDBO	43.612	-116.319
IDBY	43.82	-111.784
IDCA	47.742	-116.797
IDCH	44.515	-114.22
IDDR	43.746	-111.11
IDDU	44.174	-112.236
IDDY	42.423	-112.126
IDFC	47.532	-116.932
IDFL	44.009	-116.916
IDGO	24.067	-104.607
IDHA	43.518	-114.313
IDHD	43.909	-116.202
IDIF	43.519	-112.052
IDIR	43.409	-111.297
IDJ2	42.726	-114.52
IDKM	43.687	-114.369
IDLD	44.665	-113.343
IDLW	46.409	-117.026
IDM1	43.606	-116.387
IDMA	43.907	-113.603
IDMH	43.138	-115.67
IDMI	43.706	-116.638
IDML	42.309	-113.37
IDMN	43.706	-116.701
IDNA	43.582	-116.57
IDNL	43.548	-113.009
IDNP	45.94	-116.121
IDNR	43.205	-116.75
IDOG	33.797	-116.222
IDP1	42.873	-112.449
IDPO	42.866	-112.432
IDPR	42.209	-111.936
IDPY	48.313	-116.545
IDQG	33.768	-116.239
IDRU	42.661	-113.746
IDSN	45.192	-113.897
IDSS	42.686	-111.584
IDT1	42.58	-114.475
IDTD	43.653	-116.283
IDTF	42.536	-114.448
IEMO	43.592	12.053
IENG	45.015	7.639
IEPE	50.849	2.859
IERA	35.053	25.797
IESG	52.941	-1.192
IFIL	38.564	14.575
IFL2	48.583	-93.376
IFLS	48.583	-93.376
IFR1	33.514	-5.126
IFRN	33.54	-5.108
IFSC	-27.594	-48.542
IGCA	-8.812	13.232
IGCU	19.327	-99.176
IGE1	38.778	-9.114
IGEL	43.306	-2.041
IGEO	47.03	28.844
IGGY	-83.307	156.25
IGIR	39.929	44.018
IGL1	17.397	96.322
IGLE	39.311	8.533
IGLO	69.376	-81.81
IGM1	-34.572	-58.439
IGM2	43.796	11.214
IGMI	43.796	11.214
IGN1	8.985	-79.536
IGNC	49.292	-91.459
IGNE	40.446	-3.71
IGOU	39.51	20.263
IGP0	38.726	-9.159
IGPR	17.965	-66.107
IGUA	18.392	-99.502
IHER	29.068	-110.961
IHGO	20.123	-98.744
IHOE	-32.864	143.492
IID2	32.706	-115.032
IIEG	20.685	-103.446
IIN2	13.034	77.512
IISC	13.021	77.57
IJMU	52.462	4.556
ILAN	37.459	-89.245
ILBO	47.125	0.418
ILBR	41.181	-89.661
ILBU	40.597	-88.041
ILC2	37.742	-89.217
ILCA	40.404	-91.117
ILCB	37.71	-89.221
ILCE	37.086	-89.16
ILCN	38.502	-89.144
ILCR	37.04	-89.193
ILCV	42.218	-88.921
ILDG	47.644	-3.446
ILDK	41.951	-88.719
ILDN	41.834	-89.489
ILDX	46.009	-1.177
ILE1	46.143	-1.157
ILEG	42.024	-87.967
ILEH	39.104	-88.553
ILEI	39.119	-88.558
ILEN	42.07	-88.299
ILEV	42.084	-87.716
ILFU	41.849	-90.155
ILGA	40.943	-90.375
ILGM	40.787	-87.989
ILGY	41.805	-87.778
ILHA	-20.428	-51.343
ILIB	45.567	14.248
ILJT	41.541	-88.058
ILKK	41.129	-87.864
ILKN	38.765	-88.856
ILLK	42.095	-89.816
ILLV	40.863	-88.624
ILLZ	42.204	-88.069
ILMB	40.458	-90.67
ILMC	41.773	-87.857
ILME	41.548	-89.12
ILMN	40.604	-89.489
ILMO	41.477	-90.419
ILMS	38.25	-89.761
ILMT	39.479	-88.39
ILMV	38.318	-88.909
ILNA	41.78	-88.181
ILOC	-34.949	-72.179
ILOD	38.069	-88.754
ILOZ	37.532	-88.698
ILPK	40.004	-89.286
ILPN	41.386	-89.453
ILPO	40.889	-88.614
ILPV	39.158	-89.993
ILPX	40.46	-88.06
ILRC	42.265	-89.102
ILRD	41.51	-88.135
ILRF	42.238	-89.112
ILRI	41.438	-90.626
ILRL	41.957	-89.065
ILSA	39.779	-89.61
ILSD	39.75	-89.646
ILSG	-26.473	-105.362
ILSH	41.602	-87.621
ILSP	39.804	-89.629
ILTM	38.141	-89.208
ILTP	41.54	-87.847
ILTS	39.837	-88.366
ILUC	40.099	-88.22
ILUL	69.24	-51.061
ILWA	42.285	-88.156
ILWK	42.38	-87.91
ILWL	42.117	-87.909
IMAM	-33.627	150.831
IMBT	-28.235	-48.656
IMCH	-38.412	-73.885
IMEJ	40.245	116.224
IMIE	31.862	-116.616
IMIP	31.745	-106.446
IMMA	32.648	-16.892
IMMO	26.418	-81.417
IMOL	44.353	11.713
IMP3	43.873	8.013
IMPS	34.158	-115.145
IMPZ	-5.492	-47.497
IMSL	35.619	127.293
IMTS	41.263	-70.061
INAB	40.298	-85.211
INAG	41.633	-85.028
INAS	39.39	-87.111
INAX	40.278	-85.67
INAY	21.504	-104.896
INBD	38.863	-86.522
INBF	40.741	-85.276
INBL	39.195	-86.553
INBR	41.458	-86.193
INCA	-26.746	-69.913
INCB	39.197	-85.962
INCH	37.42	126.686
INCL	39.536	-86.802
INCR	40.082	-86.905
INCS	39.211	-85.922
IND1	9.865	-85.502
IND2	40.579	-79.131
INDA	38.195	-86.974
INDE	36.798	-118.247
INDI	38.65	-118.304
INDM	41.197	-87.199
INDP	45.488	27.754
INDY	39.783	-86.305
INE1	41.979	33.763
INEB	41.979	33.763
INEG	21.856	-102.284
INEL	41.639	-85.966
INES	38.129	-87.551
INF2	41.128	-85.175
INFC	38.347	-85.75
INFL	40.613	-87.315
INFR	40.278	-86.533
INFW	41.128	-85.178
INFY	41.046	-85.08
INGE	27.92	-15.443
INGG	39.36	-85.515
INGP	42.382	13.316
INGR	41.828	12.515
INGS	29.025	-82.616
INGY	41.595	-87.247
INHB	-23.871	35.383
INHC	39.757	-86.523
INHD	50.534	-103.671
INJE	38.069	128.171
INJK	58.458	-78.106
INJN	-25.843	148.566
INJS	38.408	-86.939
INKH	38.736	-117.017
INLB	39.632	-85.012
INLG	41.658	-85.425
INLN	39.03	-87.153
INLP	41.585	-86.693
INLS	40.74	-86.354
INLW	41.29	-87.316
INMC	40.22	-85.433
INMD	38.834	-85.421
INMH	40.992	-85.783
INMN	-74.821	-98.88
INMO	40.726	-86.753
INMT	39.771	-86.043
INNA	38.277	-85.735
INNC	41.383	-85.423
INND	41.671	-86.267
INNP	39.869	-87.411
INPA	38.566	-86.492
INPD	39.973	-85.77
INPL	39.692	-86.394
INPR	40.785	-86.13
INR1	4.909	-75.897
INRC	41.125	-86.215
INRI	29.937	-90.119
INRL	40.962	-87.153
INRN	40.946	-87.14
INSB	39.867	-84.941
INSF	-17.527	146.029
INSG	38.684	-85.795
INSI	39.853	-86.007
INSK	64.683	-19.534
INSN	41.671	-86.321
INSU	44.911	27.603
INSV	39.594	-85.674
INSY	38.96	-85.862
INTA	64.94	-15.783
INTC	38.06	-86.626
INTN	40.28	-86.052
INTP	40.28	-86.056
INUQ	58.451	-78.118
INV1	39.252	-119.971
INV2	39.048	-85.262
INVI	38.627	-87.531
INVK	68.306	-133.527
INVL	-29.776	151.114
INVP	41.475	-87.052
INVR	57.486	-4.219
INW1	47.714	-116.93
INW2	48.188	-117.03
INWB	40.825	-85.803
INWL	40.458	-86.926
INWN	41.079	-86.604
INWR	41.27	-85.895
INZG	30.363	-9.547
IOAN	39.664	20.851
IOMN	54.329	-4.388
IOMS	54.087	-4.635
IPA0	-0.944	100.369
IPAZ	24.145	-110.331
IPOH	4.588	101.126
IPRO	40.765	14.024
IPS1	40.921	26.386
IPS2	-27.615	152.759
IPSA	40.918	26.38
IPSR	-27.615	152.755
IQAC	63.737	-68.54
IQAL	63.756	-68.51
IQLU	63.747	-68.547
IQQE	-20.274	-70.132
IQUI	-3.767	-73.269
IRBE	57.554	21.852
IRC2	27.673	-80.43
IRC3	27.77	-80.602
IRKJ	52.219	104.316
IRKM	52.219	104.316
IRKT	52.219	104.316
IRMA	45.313	-89.626
IROQ	48.756	-80.692
IRRI	46.569	-91.404
IRSC	-52.857	-71.57
IRVI	33.695	-117.822
IRYL	5.285	-52.587
IRYM	-34.22	142.191
IRZU	9.967	-83.898
ISAF	66.074	-23.119
ISAK	64.119	-19.747
ISAL	38.56	14.872
ISBA	33.341	44.438
ISBS	30.487	47.796
ISC1	41.904	15.897
ISCH	40.712	13.925
ISCO	5.544	-87.056
ISE1	41.6	14.236
ISER	36.16	44.011
ISFA	39.838	69.525
ISGN	34.932	-4.548
ISH1	24.381	124.236
ISHI	36.209	140.219
ISIL	39.743	9.106
ISKU	32.502	45.808
ISLA	49.104	2.206
ISLD	47.454	6.589
ISLK	35.662	-118.474
ISLP	22.144	-101.016
ISM1	6.817	80.961
ISMD	47.409	-61.823
ISNA	32.013	44.353
ISOK	-10.171	32.646
ISPA	-27.125	-109.344
ISPS	43.354	-2.554
ISPT	37.785	30.567
ISSD	34.601	43.673
ISSE	46.162	3.611
ISTA	41.104	29.019
ISTI	38.956	23.152
ISTN	40.991	28.832
ISTR	44.572	28.711
ITAI	-25.421	-54.588
ITAM	-3.125	-58.431
ITB1	-6.892	107.612
ITEA	38.431	22.43
ITFA	43.344	12.926
ITGT	43.234	12.782
ITIM	44.347	11.718
ITLA	19.309	-98.216
ITRA	42.658	14.002
ITRN	44.048	12.582
ITSS	-7.28	112.795
ITTE	42.65	13.679
ITUX	16.749	-93.122
IUCO	39.174	-86.506
IVA1	48.047	24.627
IVAN	35.727	-115.41
IVCO	32.829	-115.507
IVH2	-32.883	144.309
IVKQ	62.419	-77.911
IVRY	49.226	2.033
IWAC	46.306	-124.039
IXBL	48.878	2.089
IXLC	39.663	-118.187
IXLT	43.172	5.607
IXOP	-30.146	30.069
IXSG	48.899	2.064
IZAC	22.778	-102.613
IZAD	33.811	42.432
IZAN	28.308	-16.5
